"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793024233","2020-09-11T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","59",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"77",,"OVC:08 31","29.55","2.00","55","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/11/20 22:53:02 METAR KSEA 120653Z 22004KT 2SM FU HZ OVC031 15/11 A3002 RMK AO2 SLPNO FU OVC031 T0150106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","59",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"78",,"OVC:08 31","29.55","2.00","55","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/11/20 23:53:02 METAR KSEA 120753Z 18004KT 2SM FU HZ OVC031 15/11 A3002 RMK AO2 SLPNO FU OVC031 T01500111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,"51","63","69","29.96","29.57","56","6.7","0","0.4","2","73","53",,"2237","0.00","0","0.0","200","10","HZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD38224 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE(D):29.569  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0542","1828","2007-05-17"
"72793024233","2020-09-12T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","52","57",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"83",,"OVC:08 31","29.55","2.00","54","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 00:53:02 METAR KSEA 120853Z 19004KT 2SM FU HZ OVC031 14/11 A3002 RMK AO2 SLPNO FU OVC031 T01390111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","51","55",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"87",,"OVC:08 30","29.56","2.00","53","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 01:53:02 METAR KSEA 120953Z 25004KT 2SM FU HZ OVC030 13/11 A3003 RMK AO2 SLPNO FU OVC030 T01280106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"OVC:08 31","29.56","2.00","52","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 02:53:02 METAR KSEA 121053Z 26004KT 2SM FU BR OVC031 12/11 A3003 RMK AO2 SLPNO FU OVC031 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","51","52",,"FU:3 BR:1 |HZ FU |FU",,,"97",,"BKN:07 34","29.56","2.00","51","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 03:53:02 METAR KSEA 121153Z 23003KT 2SM FU BR BKN034 11/11 A3003 RMK AO2 SLPNO FU BKN034 T01110106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","52",,,,,"100",,"41","29.55","1.99","52","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06872793 31632 62303 10110 20110 30006 710// 91153 333 96010 555 91212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T04:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"FEW:02 3 BKN:07 36","29.56","1.75","52","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/12/20 04:37:02 SPECI KSEA 121237Z 17004KT 1 3/4SM FU BR FEW003 BKN036 12/11 A3003 RMK AO2 SLPNO FU BKN036 T01170106","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"BKN:07 36","29.56","1.75","52","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/12/20 04:53:02 METAR KSEA 121253Z 17006KT 1 3/4SM FU BR BKN036 12/11 A3003 RMK AO2 SLPNO FU BKN036 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","51","52",,"FU:3 BR:1 |HZ FU |FU",,,"97",,"OVC:08 36","29.57","1.50","51","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/12/20 05:53:02 METAR KSEA 121353Z 17006KT 1 1/2SM FU BR OVC036 11/11 A3004 RMK AO2 SLPNO T01110106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T06:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","50","52",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"BKN:07 5 OVC:08 30","29.57","1.00","51","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/12/20 06:13:02 SPECI KSEA 121413Z 20004KT 1SM FU BR BKN005 OVC030 11/10 A3004 RMK AO2 SLPNO T01110100","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"BKN:07 4 OVC:08 20","29.57","1.00","52","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/12/20 06:53:02 METAR KSEA 121453Z 21004KT 1SM FU BR BKN004 OVC020 A3004 RMK AO2 SLPNO T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","52","53",,"FU:3 |HZ FU |FU",,,"96",,"OVC:08 3","29.57","1.00","52","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09409/12/20 07:53:02 METAR KSEA 121553Z 28004KT 1SM FU OVC003 12/11 A3004 RMK AO2 SLPNO T01170111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","51","53",,"FU:3 |HZ FU |FU",,,"93",,"OVC:08 3","29.57","1.00","52","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/12/20 08:53:02 METAR KSEA 121653Z 22005KT 1SM FU OVC003 12/11 A3004 RMK AO2 SLPNO FU OVC003 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T09:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","52","53",,"FU:3 |HZ FU |FU",,,"96",,"OVC:08 2","29.57","0.75","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/12/20 09:13:02 SPECI KSEA 121713Z 00000KT 3/4SM FU OVC002 12/11 A3004 RMK AO2 SLPNO FU OVC002 T01170111","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","52","53",,"FU:3 |HZ FU |FU",,,"96",,"OVC:08 2","29.57","0.75","52","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/12/20 09:53:02 METAR KSEA 121753Z 21004KT 3/4SM FU OVC002 12/11 A3004 RMK AO2 SLPNO FU OVC002 T01170111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","54",,"||FU",,,"94",,"2","29.56","0.75","53","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN05872793 31112 82104 10120 20110 30009 704// 91753 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","52","54",,"FU:3 |HZ FU |FU",,,"93",,"OVC:08 4","29.56","0.75","53","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/12/20 10:53:02 METAR KSEA 121853Z 20005KT 3/4SM FU OVC004 12/11 A3003 RMK AO2 SLPNO FU OVC004 T01220111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","55",,"FU:3 |HZ FU |FU",,,"90",,"OVC:08 6","29.54","0.75","53","220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/12/20 11:53:02 METAR KSEA 121953Z 22003KT 3/4SM FU OVC006 13/11 A3001 RMK AO2 SLPNO FU OVC006 T01280111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T12:12:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","52","55",,"FU:3 |HZ FU |FU",,,"90",,"OVC:08 6","29.54","0.75","53","220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/12/20 12:12:02 SPECI KSEA 122012Z 22003KT 3/4SM FU OVC006 13/11 A3001 RMK AO2 SLPNO FU OVC006 T01280111","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","52","57",,"FU:3 |HZ FU |FU",,,"83",,"BKN:07 6 OVC:08 30","29.53","0.75","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/12/20 12:53:02 METAR KSEA 122053Z 00000KT 3/4SM FU BKN006 OVC030 14/11 A3000 RMK AO2 SLPNO FU BKN006 T01390111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","52","59",,"FU:3 |HZ FU |FU",,,"77",,"BKN:07 6 OVC:08 26","29.51","0.75","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/12/20 13:53:02 METAR KSEA 122153Z 00000KT 3/4SM FU BKN006 OVC026 15/11 A2998 RMK AO2 SLPNO FU BKN006 T01510110","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","52","60",,"FU:3 |HZ FU |FU",,,"75",,"BKN:07 7 OVC:08 24","29.50","1.00","56","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/12/20 14:53:02 METAR KSEA 122253Z 26003KT 1SM FU BKN007 OVC024 16/11 A2997 RMK AO2 SLPNO FU BKN007 T01560111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T15:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","53","59",,"FU:3 |HZ FU |FU",,,"81",,"SCT:04 7 OVC:08 24","29.49","1.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/12/20 15:27:02 SPECI KSEA 122327Z 00000KT 1SM FU SCT007 OVC024 15/12 A2996 RMK AO2 FU SCT007 FU OVC024 T01500117","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","53","59",,"FU:3 |HZ FU |FU",,,"81",,"SCT:04 7 OVC:08 24","29.49","1.00","56","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12109/12/20 15:53:02 METAR KSEA 122353Z 27004KT 1SM FU SCT007 OVC024 15/12 A2996 RMK AO2 SLPNO FU SCT007 FU OVC024 T01500117","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53","59",,"||FU",,,"81",,"8","29.48","0.99","56","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN05872793 31316 82704 10150 20117 39983 704// 92353 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","52","58",,"FU:3 |HZ FU |FU",,,"81",,"FEW:02 7 OVC:08 24","29.48","1.00","55","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12109/12/20 16:53:01 METAR KSEA 130053Z 26005KT 1SM FU FEW007 OVC024 14/11 A2995 RMK AO2 SLPNO FU FEW007 FU OVC024 T01440111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","52","57",,"FU:3 |HZ FU |FU",,,"83",,"OVC:08 24","29.48","1.00","54","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/12/20 17:53:01 METAR KSEA 130153Z 28003KT 1SM FU OVC024 14/11 A2995 RMK AO2 SLPNO FU OVC024 T01390111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T18:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","52","56",,"FU:3 BR:1 |HZ FU |FU",,,"87",,"OVC:08 26","29.48","0.75","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10909/12/20 18:21:01 SPECI KSEA 130221Z 00000KT 3/4SM FU BR OVC026 13/11 A2995 RMK AO2 SLPNO FU OVC026 T01330111","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","52","56",,"FU:3 BR:1 |HZ FU |FU",,,"87",,"OVC:08 28","29.48","0.75","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10909/12/20 18:53:01 METAR KSEA 130253Z 00000KT 3/4SM FU BR OVC028 13/11 A2995 RMK AO2 SLPNO FU OVC028 T01330111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T19:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","56",,"FU:3 HZ:7 |HZ FU |FU HZ",,,"84",,"OVC:08 30","29.49","0.75","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10909/12/20 19:30:02 SPECI KSEA 130330Z 00000KT 3/4SM FU HZ OVC030 13/11 A2996 RMK AO2 SLPNO FU OVC030 T01330106","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","55",,"FU:3 BR:1 |HZ FU |FU",,,"87",,"OVC:08 30","29.49","1.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 19:53:02 METAR KSEA 130353Z 00000KT 1SM FU BR OVC030 13/11 A2996 RMK AO2 SLPNO FU OVC030 T01280106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","55",,"FU:3 BR:1 |HZ FU |FU",,,"87","29.97","OVC:08 30","29.49","1.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/12/20 20:53:02 METAR KSEA 130453Z 00000KT 1SM FU BR OVC030 13/11 A2996 RMK AO2 SLP150 FU OVC030 T01280106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","54",,"FU:3 BR:1 |HZ FU |FU",,,"90",,"OVC:08 32","29.49","1.00","52","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/12/20 21:53:02 METAR KSEA 130553Z 18003KT 1SM FU BR OVC032 12/11 A2996 RMK AO2 SLPNO FU OVC032 T01220106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","54",,,,,"94",,"26","29.48","0.99","53","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06872793 31516 81803 10120 20110 39983 710// 90553 333 96010 555 91306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93","29.98","OVC:08 32","29.49","1.00","52","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/12/20 22:53:02 METAR KSEA 130653Z 16005KT 1SM FU BR OVC032 12/11 A2996 RMK AO2 SLP151 FU OVC032 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93","29.98","OVC:08 27","29.49","1.00","52","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/12/20 23:53:02 METAR KSEA 130753Z 15006KT 1SM FU BR OVC027 12/11 A2996 RMK AO2 SLP151 FU OVC027 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,"52","56","89","30.05","29.53","53","4.0","0","-6.4","9","61","51",,"2237","0.00","0","0.0","170","7","BR HZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD41024 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 6124 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE(D):29.532  FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.0 24 HR AVG TEMP (F): 56DEPART FROM NORMAL: -6  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0544","1826","2007-05-17"
"72793024233","2020-09-13T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","54",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"OVC:08 26","29.49","1.00","53","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/13/20 00:53:02 METAR KSEA 130853Z 13006KT 1SM FU BR OVC026 12/11 A2996 RMK AO2 SLPNO FU OVC026 T01220111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-13T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","52","54",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"OVC:08 28","29.49","1.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/13/20 01:53:02 METAR KSEA 130953Z 00000KT 1SM FU BR OVC028 12/11 A2996 RMK AO2 SLPNO FU OVC028 T01220111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-13T02:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"OVC:08 31","29.49","1.00","52","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/13/20 02:17:02 SPECI KSEA 131017Z 18003KT 1SM FU BR OVC031 12/11 A2996 RMK AO2 FU OVC031 T01170106","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-09-13T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","51","53",,"FU:3 BR:1 |HZ FU |FU",,,"93",,"OVC:08 31","29.49","0.75","52","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10909/13/20 02:53:02 METAR KSEA 131053Z 12003KT 3/4SM FU BR OVC031 12/11 A2996 RMK AO2 SLPNO FU OVC031 T01170106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
